Grupo,Subgrupo,Produto,Unidade,Regiao,UF,Ano,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez
Material Propagativo,Sementes,"SEMENTE DE AMENDOIM, TRATADA",KG,Sudeste,SP,2022,0.0,0.0,1028.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, IRGA, JM LIDER 2050 TR, CERTIFICADA",KG,Nordeste,SE,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, IRGA, JM LIDER 2050 TR, CERTIFICADA",KG,Sul,RS,2022,309.0,309.0,309.0,309.0,315.0,315.0,315.0,335.0,373.0,373.0,373.0,373.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, IRGA, JM LIDER 2050 TR, CERTIFICADA",KG,Nordeste,AL,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, IRGA, JM LIDER 2050 TR, CERTIFICADA, IRRIGADO, EM CASCA, SUL, LONGO FINO, NATURAL",KG,Sul,RS,2022,195.0,195.0,210.0,195.0,215.0,215.0,215.0,215.0,315.0,380.0,380.0,380.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, IRGA, JM LIDER 2050 TR, TRATADA",KG,Norte,RR,2022,210.0,210.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, PRECOCE",KG,Centro-Oeste,MT,2022,710.0,710.0,710.0,710.0,729.0,729.0,729.0,729.0,755.0,755.0,755.0,700.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, PUITÁ, MTS 60, IRRIGADO",KG,Sul,RS,2022,380.0,380.0,380.0,380.0,370.0,370.0,380.0,390.0,375.0,415.0,415.0,415.0
Material Propagativo,Sementes,"SEMENTE DE ALHO, LIVRE DE VÍRUS",KG,Sul,SC,2023,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0
Material Propagativo,Sementes,"SEMENTE DE ALHO, LIVRE DE VÍRUS",KG,Centro-Oeste,GO,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,0.0
Material Propagativo,Sementes,"SEMENTE DE ALHO, NOBRE",KG,Sul,RS,2023,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE ALHO, PRÓPRIA",KG,Sul,SC,2023,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AMENDOIM, PRÓPRIA",KG,Sudeste,SP,2023,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AMENDOIM, TRATADA",KG,Sudeste,SP,2023,0.0,0.0,1290.0,0.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, IRGA, JM LIDER 2050 TR, CERTIFICADA",KG,Sul,RS,2023,373.0,373.0,306.0,306.0,306.0,306.0,306.0,306.0,340.0,340.0,350.0,350.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, IRGA, JM LIDER 2050 TR, CERTIFICADA",KG,Nordeste,SE,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, IRGA, JM LIDER 2050 TR, CERTIFICADA, IRRIGADO, EM CASCA, SUL, LONGO FINO, NATURAL",KG,Sul,RS,2023,380.0,380.0,306.0,342.0,342.0,342.0,342.0,356.0,345.0,340.0,345.0,350.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, PRECOCE",KG,Centro-Oeste,MT,2023,749.0,749.0,749.0,749.0,749.0,749.0,749.0,749.0,749.0,749.0,800.0,800.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, PUITÁ, MTS 60, IRRIGADO",KG,Sul,RS,2023,415.0,415.0,270.0,270.0,270.0,270.0,270.0,270.0,338.0,340.0,340.0,340.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, SEMENTES CERATTI, COM UMA CUBA",KG,Sul,RS,2023,367.0,367.0,368.0,366.0,366.0,366.0,353.0,353.0,355.0,340.0,347.0,347.0
Material Propagativo,Sementes,SEMENTE DE AVEIA,KG,Sul,RS,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0
Material Propagativo,Sementes,SEMENTE DE AVEIA,KG,Sul,PR,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, BRANCO (A)",KG,Sul,RS,2023,310.0,310.0,310.0,295.0,295.0,295.0,177.0,248.0,224.0,240.0,240.0,240.0
Material Propagativo,Sementes,"SEMENTE DE ALHO, LIVRE DE VÍRUS",KG,Sul,SC,2024,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE ALHO, LIVRE DE VÍRUS",KG,Sudeste,MG,2024,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE ALHO, LIVRE DE VÍRUS",KG,Centro-Oeste,GO,2024,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE ALHO, PRÓPRIA",KG,Sul,SC,2024,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE ALHO, PRÓPRIA",KG,Sudeste,MG,2024,0.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AMENDOIM, PRÓPRIA",KG,Sudeste,SP,2024,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AMENDOIM, TRATADA",KG,Sudeste,SP,2024,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, IRGA, JM LIDER 2050 TR, CERTIFICADA",KG,Sul,RS,2024,350.0,340.0,350.0,0.0,350.0,0.0,350.0,0.0,515.0,0.0,500.0,0.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, IRGA, JM LIDER 2050 TR, CERTIFICADA",KG,Nordeste,SE,2024,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, IRGA, JM LIDER 2050 TR, CERTIFICADA, IRRIGADO, EM CASCA, SUL, LONGO FINO, NATURAL",KG,Sul,RS,2024,350.0,350.0,360.0,0.0,360.0,0.0,350.0,0.0,521.0,0.0,521.0,0.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, PRECOCE",KG,Centro-Oeste,MT,2024,830.0,830.0,830.0,0.0,830.0,0.0,830.0,0.0,910.0,0.0,1000.0,0.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, PUITÁ, MTS 60, IRRIGADO",KG,Sul,RS,2024,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, SEMENTES CERATTI, COM UMA CUBA",KG,Sul,RS,2024,347.0,340.0,353.0,0.0,353.0,0.0,350.0,0.0,523.0,0.0,513.0,0.0
Material Propagativo,Sementes,SEMENTE DE AVEIA,KG,Sul,RS,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, BRANCO (A)",KG,Sul,RS,2024,250.0,250.0,250.0,0.0,250.0,0.0,397.0,0.0,374.0,0.0,350.0,0.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, PRECOCE",KG,Centro-Oeste,MT,2020,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, PUITÁ, MTS 60, IRRIGADO",KG,Sul,RS,2020,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, SEMENTES CERATTI, COM UMA CUBA",KG,Sul,RS,2020,212.0,212.0,215.0,212.0,212.0,212.0,212.0,203.0,203.0,203.0,203.0,203.0
Material Propagativo,Sementes,SEMENTE DE AVEIA,KG,Sul,RS,2020,0.0,0.0,165.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, BRANCO (A)",KG,Sul,RS,2020,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, FISCALIZADA, PRETA - CULTIVAR",KG,Sul,SC,2020,192.0,163.0,163.0,163.0,163.0,160.0,160.0,160.0,160.0,180.0,180.0,180.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, PRETO (A)","60,00 KG",Sul,RS,2020,0.0,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, PRETO (A)",KG,Sul,SC,2020,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, PRETO (A)",KG,Sul,PR,2020,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,SEMENTE DE BATATA,"30,00 KG",Sudeste,MG,2020,0.0,0.0,9300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,SEMENTE DE BATATA,KG,Sul,RS,2020,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE CANOLA, HYOLA 43, PACIFIC SEEDS, TRATADA COM FUNGICIDA E INSETICIDA",KG,Sul,RS,2020,0.0,0.0,0.0,0.0,6200.0,0.0,0.0,0.0,0.0,0.0,6200.0,0.0
Material Propagativo,Sementes,"SEMENTE DE CEBOLA, CRIOULA",KG,Sul,SC,2020,0.0,0.0,42000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE CEVADA, CERTIFICADA",KG,Sul,RS,2020,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0
Material Propagativo,Sementes,"SEMENTE DE CEVADA, TRATADA",KG,Sul,PR,2020,0.0,0.0,290.0,290.0,290.0,300.0,300.0,330.0,330.0,0.0,330.0,0.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, PRECOCE",KG,Centro-Oeste,MT,2021,280.0,280.0,300.0,300.0,330.0,360.0,369.0,370.0,650.0,650.0,650.0,710.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, PUITÁ, MTS 60, IRRIGADO",KG,Sul,RS,2021,185.0,185.0,212.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,370.0,380.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, SEMENTES CERATTI, COM UMA CUBA",KG,Sul,RS,2021,203.0,203.0,215.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,256.0,260.0
Material Propagativo,Sementes,SEMENTE DE AVEIA,KG,Sul,RS,2021,0.0,0.0,150.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, BRANCO (A)",KG,Sul,RS,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,280.0,282.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, FISCALIZADA, PRETA - CULTIVAR",KG,Sul,SC,2021,180.0,180.0,185.0,185.0,230.0,230.0,238.0,238.0,238.0,242.0,250.0,250.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, FISCALIZADA, PRETA - CULTIVAR",KG,Sul,PR,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, PRETO (A)","60,00 KG",Sul,RS,2021,0.0,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, PRETO (A)",KG,Sul,SC,2021,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, PRETO (A)",KG,Sul,RS,2021,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, PRETO (A)",KG,Sul,PR,2021,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,SEMENTE DE BATATA,"30,00 KG",Sudeste,MG,2021,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,SEMENTE DE BATATA,KG,Sul,RS,2021,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE CEBOLA, CRIOULA",KG,Sul,SC,2021,0.0,0.0,48300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE CEVADA, CERTIFICADA",KG,Sul,RS,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,300.0,0.0
Material Propagativo,Sementes,"SEMENTE DE ARROZ, SEMENTES CERATTI, COM UMA CUBA",KG,Sul,RS,2022,260.0,260.0,255.0,260.0,265.0,265.0,268.0,288.0,369.0,367.0,367.0,367.0
Material Propagativo,Sementes,SEMENTE DE AVEIA,KG,Sul,RS,2022,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, BRANCO (A)",KG,Sul,RS,2022,282.0,282.0,280.0,284.0,284.0,284.0,284.0,350.0,284.0,284.0,310.0,310.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, FISCALIZADA, PRETA - CULTIVAR",KG,Sul,SC,2022,313.0,217.0,250.0,250.0,270.0,270.0,270.0,270.0,250.0,250.0,250.0,250.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, FISCALIZADA, PRETA - CULTIVAR",KG,Sul,PR,2022,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, PRETO (A)","60,00 KG",Sul,RS,2022,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, PRETO (A)",KG,Sul,SC,2022,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, PRETO (A)",KG,Sul,RS,2022,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, PRETO (A)",KG,Sul,PR,2022,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,295.0,0.0
Material Propagativo,Sementes,SEMENTE DE BATATA,"30,00 KG",Sudeste,MG,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22000.0,0.0,0.0,0.0
Material Propagativo,Sementes,SEMENTE DE BATATA,KG,Sul,RS,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE CANOLA, HYOLA 43, PACIFIC SEEDS, TRATADA COM FUNGICIDA E INSETICIDA",KG,Sul,RS,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500.0,0.0
Material Propagativo,Sementes,"SEMENTE DE CEBOLA, CRIOULA",KG,Sul,SC,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50796.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE CEVADA, CERTIFICADA",KG,Sul,RS,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0
Material Propagativo,Sementes,"SEMENTE DE CEVADA, TRATADA",KG,Sul,PR,2022,0.0,0.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, FISCALIZADA, PRETA - CULTIVAR","40,00 KG",Sul,RS,2023,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,9000.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, FISCALIZADA, PRETA - CULTIVAR",KG,Sul,SC,2023,250.0,230.0,220.0,220.0,215.0,215.0,215.0,215.0,215.0,215.0,210.0,210.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, FISCALIZADA, PRETA - CULTIVAR",KG,Sul,PR,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, PRETO (A)",KG,Sul,PR,2023,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,300.0,300.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, PRETO (A)","60,00 KG",Sul,RS,2023,0.0,0.0,14400.0,0.0,0.0,0.0,0.0,0.0,13000.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, PRETO (A)",KG,Sul,SC,2023,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, PRETO (A)",KG,Sul,RS,2023,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,SEMENTE DE AZEVÉM,"25,00 KG",Sul,RS,2023,7800.0,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0
Material Propagativo,Sementes,SEMENTE DE BATATA,KG,Sul,RS,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE CANOLA, HYOLA 43, PACIFIC SEEDS, TRATADA COM FUNGICIDA E INSETICIDA",KG,Sul,RS,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500.0,0.0
Material Propagativo,Sementes,"SEMENTE DE CEBOLA, CRIOULA",KG,Sul,SC,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45000.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE CEVADA, CERTIFICADA",KG,Sul,RS,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0
Material Propagativo,Sementes,"SEMENTE DE CEVADA, TRATADA",KG,Sul,PR,2023,0.0,0.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0
Material Propagativo,Sementes,"SEMENTE DE FEIJÃO, CAUPI","60,00 KG",Nordeste,AL,2023,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE FEIJÃO, PRETO (A)",KG,Sul,PR,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, FISCALIZADA, PRETA - CULTIVAR",KG,Sul,PR,2024,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, FISCALIZADA, PRETA - CULTIVAR","40,00 KG",Sul,RS,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, FISCALIZADA, PRETA - CULTIVAR",KG,Sul,SC,2024,341.0,374.0,374.0,0.0,475.0,0.0,475.0,0.0,475.0,0.0,475.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, PRETO (A)","60,00 KG",Sul,RS,2024,0.0,0.0,19800.0,0.0,0.0,0.0,0.0,0.0,20800.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, PRETO (A)",KG,Sul,SC,2024,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, PRETO (A)",KG,Sul,RS,2024,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE AVEIA, PRETO (A)",KG,Sul,PR,2024,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,320.0,320.0,0.0,0.0
Material Propagativo,Sementes,SEMENTE DE AZEVÉM,"25,00 KG",Sul,RS,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32000.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,SEMENTE DE BATATA,KG,Sul,RS,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE CEBOLA, CRIOULA",KG,Sul,SC,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58217.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE CEVADA, TRATADA",KG,Sul,PR,2024,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE FEIJÃO, CAUPI","60,00 KG",Nordeste,AL,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE GIRASSOL, HÍBRIDO",150000 UN,Centro-Oeste,MT,2024,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.0
Material Propagativo,Sementes,"SEMENTE DE GIRASSOL, SELECIONADA / TRATADA, AGUARA 3",KG,Sul,RS,2024,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,SEMENTE DE JUTA,KG,Norte,AM,2024,0.0,0.0,6400.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE FEIJÃO, CAUPI",KG,Centro-Oeste,MT,2020,440.0,440.0,440.0,0.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0
Material Propagativo,Sementes,"SEMENTE DE FEIJÃO, CAUPI",KG,Norte,RR,2020,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE FEIJÃO, CERTIFICADA, CARIOCA",KG,Centro-Oeste,GO,2020,700.0,700.0,700.0,700.0,750.0,750.0,750.0,750.0,750.0,750.0,700.0,700.0
Material Propagativo,Sementes,"SEMENTE DE FEIJÃO, COMUM",KG,Sul,PR,2020,400.0,400.0,400.0,400.0,400.0,455.0,455.0,455.0,455.0,455.0,941.0,941.0
Material Propagativo,Sementes,"SEMENTE DE FEIJÃO, EMBRAPA - EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA, KD 152, CARIOCA",KG,Sudeste,MG,2020,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Material Propagativo,Sementes,"SEMENTE DE FEIJÃO, PRÓPRIA",KG,Norte,RO,2020,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE GIRASSOL, HÍBRIDO",150000 UN,Centro-Oeste,MT,2020,0.0,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.148,0.0
Material Propagativo,Sementes,"SEMENTE DE GIRASSOL, SELECIONADA / TRATADA, AGUARA 3",KG,Sul,RS,2020,0.0,0.0,3800.0,0.0,4000.0,4000.0,4000.0,4000.0,4000.0,0.0,4000.0,0.0
Material Propagativo,Sementes,"SEMENTE DE MAMONA, FISCALIZADA, CULTIVAR",KG,Nordeste,BA,2020,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,SEMENTE DE MILHETO,KG,Sul,SC,2020,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,SEMENTE DE MILHETO,KG,Norte,RR,2020,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Material Propagativo,Sementes,SEMENTE DE MILHETO,KG,Centro-Oeste,MT,2020,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0
Material Propagativo,Sementes,SEMENTE DE MILHETO,KG,Centro-Oeste,MS,2020,198.0,200.0,220.0,220.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,0.0
Material Propagativo,Sementes,SEMENTE DE MILHETO,KG,Sudeste,MG,2020,550.0,550.0,550.0,550.0,940.0,940.0,940.0,940.0,940.0,950.0,950.0,950.0
Material Propagativo,Sementes,SEMENTE DE MILHETO,KG,Nordeste,BA,2020,65.0,65.0,65.0,0.0,65.0,65.0,65.0,65.0,65.0,65.0,70.0,70.0
Material Propagativo,Sementes,"SEMENTE DE CEVADA, TRATADA",KG,Sul,PR,2021,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,378.0,0.0
Material Propagativo,Sementes,"SEMENTE DE FEIJÃO, CAUPI",KG,Centro-Oeste,MT,2021,440.0,440.0,484.0,484.0,530.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE FEIJÃO, CERTIFICADA, CARIOCA",KG,Centro-Oeste,GO,2021,700.0,700.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Material Propagativo,Sementes,"SEMENTE DE FEIJÃO, COMUM",KG,Sul,PR,2021,941.0,941.0,925.0,925.0,961.0,1050.0,1050.0,1050.0,1064.0,0.0,0.0,0.0
Material Propagativo,Sementes,"SEMENTE DE FEIJÃO, EMBRAPA - EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA, KD 152, CARIOCA",KG,Sudeste,MG,2021,1095.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
